country,day,flag_tsunami,id,location_name,month,region_code,Regions,state,year,Damage ($ Millions),damage_description,deaths_description,eq_mag_mb,eq_mag_mfa,eq_mag_ml,eq_mag_ms,eq_mag_mw,eq_mag_unk,focal_depth,hour,houses_damaged,houses_damaged_description,houses_destroyed_description,injuries_description,Intensity,latitude,longitude,Magnitude,minute,missing_description,Number of deaths,Number of Houses Destroyed,Number of Injuries,Number of Missing Persons,second,total_damage_description,total_damage_millions_dollars,total_deaths,total_deaths_description,total_houses_damaged,total_houses_damaged_description,total_houses_destroyed,total_houses_destroyed_description,total_injuries,total_injuries_description,total_missing,total_missing_description
TURKEY,12,N,8337,TURKEY:  BAGICI,7,Middle East ,Middle East,0,1966,0,3,1,0,0,0,4.6,0,0,64,0,0,0,0,1,0,38.9,41.3,4.6,4,0,12,0,20,0,12,3,0,12,1,0,0,0,0,20,1,0,0
EGYPT,12,N,4083,EGYPT:  NILE DELTA,9,Northern Africa,Northern Africa,0,1955,0,3,1,0,0,0,6.3,0,0,0,6,0,0,0,1,0,32.2,29.6,6.3,9,0,22,0,12,0,20,3,0,22,1,0,0,0,0,12,1,0,0
IRAN,27,N,4860,IRAN,11,Middle East ,Middle East,0,1979,0,3,1,6.1,0,0,7.5,0,0,10,17,0,0,0,1,5,33.962,59.726,7.5,10,0,17,0,24,0,32.9,3,0,17,1,0,0,0,0,24,1,0,0
GREECE,6,N,4853,GREECE-ALBANIA,11,Southern Europe,Southern Europe,0,1979,0,3,1,5.4,0,0,5.2,0,0,40,5,0,0,0,1,8,39.536,20.398,5.2,26,0,1,0,3,0,17.7,3,0,1,1,0,0,0,0,3,1,0,0
USA,28,N,5677,"IDAHO:  BORAH PEAK, CHALLIS, MACKAY",10,North America and Hawaii,North America and Hawaii,ID,1983,12.5,3,1,6.2,0,7.2,7.3,0,0,14,14,0,0,0,1,9,43.974,-113.916,7.3,6,0,2,0,2,0,6.5,3,12.5,2,1,0,0,0,0,2,1,0,0
GREECE,31,N,4706,GREECE:  KATO-MAKRINOU,12,Southern Europe,Southern Europe,0,1975,0,3,1,5.4,0,0,5.5,0,0,19,9,0,0,0,1,9,38.628,21.798,5.5,45,0,1,0,10,0,47.7,3,0,1,1,0,0,0,0,10,1,0,0
INDIA,26,N,5093,"INDIA:  KASHMIR:  DHARMSALA,  LAHORE, PAKISTAN",4,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1986,0,3,1,5.5,0,0,5.3,0,0,33,7,0,0,0,1,0,32.128,76.374,5.3,35,0,6,0,30,0,16.1,3,0,6,1,0,3,0,0,60,1,0,0
INDIA,16,N,8186,INDIA:  MAHARASHTRA,9,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2008,0,3,1,5,0,0,0,0,0,10,21,0,0,0,1,0,17.438,73.915,5,47,0,1,0,20,0,14.5,3,0,1,1,1500,4,0,0,20,1,0,0
MALAWI,8,N,8793,MALAWI:  KARONGA,12,"Central, Western and S. Africa","C entral, Western and S. Africa",0,2009,0,3,1,5.9,0,0,5.9,5.9,0,8,3,0,0,0,1,0,-9.948,33.878,5.9,8,0,1,0,15,0,57.2,3,0,1,1,3000,4,0,0,15,1,0,0
INDIA,30,N,5053,"INDIA:  ASSAM, CACHAR DISTRICT",12,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1984,0,3,1,5.6,0,0,0,0,0,23,23,0,0,0,2,0,24.641,92.891,5.6,33,0,20,0,100,0,37.7,3,0,20,1,0,0,0,0,100,2,0,0
TURKEY,6,N,5561,"TURKEY:  CERKES, CUBUK, ORTA",6,Middle East ,Middle East,0,2000,0,3,1,5.5,0,0,6.1,6,0,10,2,0,0,0,2,7,40.693,32.992,6,41,0,2,0,80,0,49.8,3,0,2,1,4600,4,0,0,80,2,0,0
PERU,5,N,4653,"PERU:  LIMA, YAUYOS",1,South America,South America,0,1974,0,3,1,6.3,0,0,0,0,6.6,98,8,0,0,0,3,0,-12.3,-76.35,6.3,33,0,10,0,0,0,50.7,3,0,10,1,0,0,0,0,0,3,0,0
CHINA,21,N,8172,CHINA:  YUNNAN PROVINCE,8,East Asia,East Asia,0,2008,0,3,1,5.6,0,0,5.9,6,0,1,12,0,0,0,3,0,25.044,97.684,6,24,0,5,0,127,0,29.5,3,0,5,1,0,0,0,0,127,3,0,0
INDONESIA,2,N,4851,INDONESIA:  JAVA,11,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1979,16,3,1,0,0,0,6.1,0,0,62,15,0,0,0,3,0,-7.656,108.252,6.1,53,0,30,0,200,0,3.5,3,16,30,1,0,0,0,0,200,3,0,0
ROMANIA,30,N,5241,"ROMANIA:  BUCHAREST, BRAILA, BRASOV",5,Eastern Europe,Eastern Europe,0,1990,23.7,3,1,6.7,0,0,0,0,0,89,10,0,0,0,3,6,45.841,26.668,6.7,40,0,14,0,700,0,6.1,3,23.7,14,1,0,0,0,0,700,3,0,0
GUATEMALA,18,N,5306,"GUATEMALA:  GUATEMALA CITY, PACHUTA, SOLOLA",9,Central America,Central America,0,1991,0,3,1,5.7,0,0,6.2,0,0,5,9,0,0,0,3,6,14.646,-90.986,6.2,48,0,25,0,200,0,13.1,3,0,25,1,0,0,0,0,200,3,0,0
COSTA RICA,22,N,5271,"COSTA RICA:  ALAJUELA, SANTIAGO DE PURISCAL",12,Central America,Central America,0,1990,19.5,3,1,5.3,0,0,5.7,0,0,17,17,0,0,0,3,8,9.869,-84.302,5.7,27,0,2,0,350,0,54.8,3,19.5,2,1,0,0,0,0,350,3,0,0
ITALY,19,N,4844,ITALY:  CENTRAL:  UMBRIA,9,Southern Europe,Southern Europe,0,1979,0,3,1,5.9,0,0,5.8,0,0,16,21,0,0,0,4,0,42.812,13.061,5.8,35,0,5,0,5000,0,37.2,3,0,5,1,0,0,0,0,5000,4,0,0
CHINA,8,N,10380,CHINA:  N. XINJIANG:  URUMQI,12,Central Asia,Central Asia and Caucasus,0,2016,135,4,1,0,0,0,0,6,0,18,5,0,0,0,0,3,43.823,86.345,6,15,0,1,0,0,0,6,4,135,1,1,0,0,0,0,0,0,0,0
PAPUA NEW GUINEA,22,N,5009,"PAPUA NEW GUINEA:  ULAWUN, RABAUL",12,Central and South Pacific,Central and South Pacific,0,1983,25,4,1,5.7,0,0,6.4,0,0,26,1,0,0,0,0,5,-5.392,151.868,6.4,2,0,10,0,0,0,2.4,4,25,10,1,0,0,0,0,0,0,0,0
JAPAN,15,N,5344,"JAPAN:  HOKKADIO, KUSHIRO, HACHINOHE, HONSHU",1,East Asia,East Asia,0,1993,358,4,1,6.9,0,0,7.1,7.6,0,102,11,0,0,0,0,6,43.3,143.691,7.6,6,0,2,0,0,0,5.9,4,358,2,1,0,0,0,0,0,0,0,0
JAPAN,13,N,5046,JAPAN:  HONSHU:  CENTRAL: MT ONTAKE,9,East Asia,East Asia,0,1984,43,4,1,6,0,0,6.1,0,0,10,23,0,0,0,0,6,35.789,137.488,6.1,48,0,29,0,0,0,49.9,4,43,29,1,0,0,0,0,0,0,0,0
USA,29,N,4351,WASHINGTON:  SEATTLE,4,North America and Hawaii,North America and Hawaii,WA,1965,28,4,1,6.5,0,0,6.6,0,6.5,59,15,0,0,0,0,8,47.4,-122.3,6.6,28,0,7,0,0,0,43.7,4,28,7,1,0,0,0,0,0,0,0,0
USA,19,N,3662,CALIFORNIA; MEXICO,5,North America and Hawaii,North America and Hawaii,CA,1940,33,4,1,6.9,0,6.4,7.2,0,0,16,4,0,0,0,0,10,32.733,-115.5,7.2,36,0,9,0,0,0,40.9,4,33,9,1,0,0,0,0,0,0,0,0
CHINA,15,N,5192,CHINA:  SICHUAN PROVINCE:  BATANG,4,East Asia,East Asia,0,1989,164,4,1,6.2,0,0,6.2,0,0,13,20,0,0,0,1,0,29.987,99.195,6.2,34,0,11,0,42,0,8.9,4,164,11,1,0,0,0,0,42,1,0,0
NETHERLANDS,13,N,5319,"THE NETHERLANDS: ROERMOND; GERMANY: BONN, HEINSBERG",4,Northern and Western Europe,Northern and Western Europe,0,1992,100,4,1,5.5,0,5.9,5.2,0,0,21,1,0,0,0,1,8,51.153,5.798,5.2,20,0,1,0,45,0,0.8,4,100,1,1,0,0,0,0,45,1,0,0
NEW ZEALAND,2,N,5127,"NEW ZEALAND:  NORTH ISLAND, WHAKATANI, EDGECUMBE",3,Central and South Pacific,Central and South Pacific,0,1987,210,4,1,5.9,0,0,6.6,0,0,19,1,0,0,0,1,10,-37.965,176.765,6.6,42,0,1,0,25,0,34.1,4,210,1,1,0,0,0,0,25,1,0,0
UGANDA,5,N,5377,"UGANDA:  FORT PORTAL, KASESE; ZAMBIA",2,"Central, Western and S. Africa","C entral, Western and S. Africa",0,1994,70,4,1,5.8,0,0,6,6.2,0,14,23,0,0,0,2,0,0.593,30.037,6.2,34,0,7,0,0,0,9.9,4,70,7,1,0,0,0,0,0,2,0,0
MALAWI,10,N,5191,"MALAWI:  SALIMA, DEDZA, MOHINJI",3,"Central, Western and S. Africa","C entral, Western and S. Africa",0,1989,28,4,1,6.2,0,0,6.1,0,0,30,21,0,0,0,2,0,-13.702,34.42,6.1,49,0,9,0,100,0,45.8,4,28,9,1,0,0,0,0,100,2,0,0
IRAN,6,N,5264,"IRAN:  S, DARAB",11,Middle East ,Middle East,0,1990,232.3,4,1,6.2,0,0,6.7,0,0,11,18,0,0,0,2,0,28.251,55.462,6.7,45,0,22,0,100,0,52.2,4,232.3,22,1,0,0,0,0,100,2,0,0
AUSTRALIA,27,N,5221,AUSTRALIA:  NEWCASTLE,12,Central and South Pacific,Central and South Pacific,0,1989,1000,4,1,5.4,0,0,0,0,0,10,23,0,0,0,2,8,-32.967,151.619,5.4,26,0,12,0,100,0,57,4,1000,12,1,0,0,0,0,100,2,0,0
CHINA,23,N,5598,CHINA:  YUNNAN:  NINGLANG; SICHUAN:  YANYUAN,5,East Asia,East Asia,0,2001,36,4,1,5.1,0,0,5.3,5.5,0,33,21,0,0,0,3,0,27.689,101.003,5.5,10,0,2,0,605,0,43.9,4,36,2,1,0,0,0,0,605,3,0,0
ITALY,29,N,9901,"ITALY:  EMILIA ROMAGNA:  MEDOLLA, MIRANDOLA, CAVEZZO",5,Southern Europe,Southern Europe,0,2012,15800,4,1,5.9,0,0,5.8,5.9,0,10,7,0,0,0,3,0,44.851,11.086,5.9,0,0,17,0,350,0,3,4,15800,17,1,0,0,0,0,350,3,0,0
CHINA,2,N,7525,CHINA:  YUNNAN PROVINCE:  NING'ER,6,East Asia,East Asia,0,2007,310,4,1,5.7,0,0,6.3,6.1,0,5,21,0,0,0,3,0,23.028,101.052,6.1,34,0,3,0,329,0,57.7,4,310,3,1,0,0,0,0,329,3,0,0
CHINA,21,N,5575,CHINA:  YUNNAN PROVINCE:  WUDING,8,East Asia,East Asia,0,2000,43,4,1,4.9,0,0,4.2,0,0,33,13,0,0,0,3,0,25.826,102.194,4.2,25,0,1,0,406,0,44.5,4,43,1,1,0,0,0,0,406,3,0,0
USA,28,N,5295,"CALIFORNIA:  ARCADIA, GLENDALE, LOS ANGELES",6,North America and Hawaii,North America and Hawaii,CA,1991,33.5,4,1,5.8,0,0,5.1,0,0,11,14,0,0,0,3,7,34.262,-118.002,5.1,43,0,2,0,104,0,54.5,4,33.5,2,1,0,0,0,0,104,3,0,0
USA,28,N,5595,"WASHINGTON:  OLYMPIA, SEATTLE, TACOMA",2,North America and Hawaii,North America and Hawaii,WA,2001,2000,4,1,6.5,0,0,6.6,6.8,0,52,18,0,0,0,3,8,47.149,-122.727,6.8,54,0,1,0,400,0,32.8,4,2000,1,1,0,0,0,0,400,3,0,0
ITALY,29,N,5035,ITALY:  CENTRAL:  :PERUGIA-ASSISSI-GUBBIO,4,Southern Europe,Southern Europe,0,1984,25,4,1,5.2,0,0,5.3,0,0,12,5,0,0,0,3,8,43.26,12.558,5.3,3,0,3,0,200,0,0,4,25,3,1,0,0,0,0,200,3,0,0
CHINA,3,N,5439,"CHINA:  NEI MONGOL:  BAOTOU, BEIJING, HOHHOT",5,East Asia,East Asia,0,1996,0,4,1,5.5,0,0,6,6,6,26,3,0,0,0,3,8,40.774,109.661,6,32,0,23,0,330,0,47.1,4,0,23,1,0,0,0,0,330,3,0,0
USA,1,N,5143,CALIFORNIA:  WHITTIER,10,North America and Hawaii,North America and Hawaii,CA,1987,358,4,1,5.8,0,5.9,5.7,0,0,10,14,0,0,0,3,8,34.061,-118.078,5.7,42,0,8,0,200,0,20,4,358,8,1,0,0,0,0,200,3,0,0
USA,28,N,5328,"CALIFORNIA: LANDERS, YUCCA  VALLEY",6,North America and Hawaii,North America and Hawaii,CA,1992,92,4,1,6.2,0,0,7.6,0,0,1,11,0,0,0,3,9,34.201,-116.436,7.6,57,0,3,0,400,0,34.1,4,92,3,1,0,0,0,0,400,3,0,0
IRAN,28,N,5783,"IRAN:  MAZANDARAN, QAZVIN, TEHRAN",5,Middle East ,Middle East,0,2004,165,4,1,6.2,0,0,6.3,6.3,0,17,12,0,0,0,3,0,36.29,51.61,6.3,38,0,35,0,400,0,44.4,4,165,35,1,0,3,0,0,400,3,0,0
PAPUA NEW GUINEA,6,N,10311,"PAPUA NEW GUINEA:  S HIGHLANDS, HELA",3,Central and South Pacific,Central and South Pacific,0,2018,0,0,1,0,0,0,0,6.7,0,10,14,0,0,1,0,0,-6.294,142.607,6.7,13,0,25,1,0,0,6,0,0,25,1,0,0,1,1,0,0,0,0
BURUNDI,24,N,5764,BURUNDI:  RUYAGA,2,"Central, Western and S. Africa","C entral, Western and S. Africa",0,2004,0,1,1,4.7,0,0,0,0,0,10,2,0,0,1,0,0,-3.393,29.558,4.7,14,0,3,24,0,0,34,1,0,3,1,0,0,24,1,0,0,0,0
JAPAN,11,N,9841,JAPAN:  HONSHU,4,East Asia,East Asia,0,2011,0,1,1,6.4,0,0,6.5,6.6,0,11,8,0,0,1,0,0,37.001,140.401,6.6,16,0,7,3,0,0,12.7,1,0,7,1,0,0,3,1,0,0,0,0
VENEZUELA,18,N,5104,"VENEZUELA:  CHURUGUARA,  FALCON, LARA",7,South America,South America,0,1986,0,1,1,5.9,0,0,4.9,0,0,7,17,0,0,1,0,0,10.77,-69.428,4.9,22,0,1,30,0,0,38.2,1,0,1,1,0,0,30,1,0,0,0,0
TAIWAN,11,N,3532,TAIWAN:  YILAN,8,East Asia,East Asia,0,1934,0,1,1,0,0,0,6.5,0,0,0,8,0,0,1,0,0,24.8,121.5,6.5,18,0,3,6,0,0,21,1,0,3,1,0,0,6,1,0,0,0,0
CHINA,29,N,8028,CHINA:  XINJIANG,8,Central Asia,Central Asia and Caucasus,0,1963,0,1,1,0,0,0,6.5,0,0,0,8,0,0,1,0,0,39.8,74.2,6.5,53,0,1,40,0,0,50,1,0,1,1,0,0,40,1,0,0,0,0
TURKEY,9,N,9852,TURKEY:  VAN,11,Middle East ,Middle East,0,2011,0,1,1,5.6,0,0,5.6,5.7,0,5,19,0,0,1,0,0,38.429,43.229,5.7,23,0,40,0,0,0,33.2,1,0,40,1,0,0,0,1,0,0,0,0
GEORGIA,15,N,5289,GEORGIA:  KHEKHETI,5,Central Asia,Central Asia and Caucasus,0,1991,0,1,1,4.9,0,0,0,0,0,14,14,0,0,1,0,5,42.565,43.349,4.9,28,0,0,45,0,0,50.1,1,0,0,1,0,0,45,1,0,0,0,0
CHINA,20,N,3311,CHINA:  YUNNAN PROVINCE:  XINPING,3,East Asia,East Asia,0,1927,0,1,1,0,0,0,5,0,0,0,0,0,0,1,0,6,24.1,102,5,0,0,7,0,0,0,0,1,0,7,1,0,0,0,1,0,0,0,0
CHINA,21,N,8017,CHINA:  SICHUAN PROVINCE,6,East Asia,East Asia,0,1943,0,1,1,0,0,0,5,0,0,0,0,0,0,1,0,6,30.6,104.1,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
PERU,9,N,5244,"PERU:  N, RIOJA, MOYOBAMBA, IQUITOS",6,South America,South America,0,1990,0,1,1,5.5,0,0,4.9,0,0,26,1,0,0,1,0,6,-6.062,-77.136,4.9,14,0,1,14,0,0,34.5,1,0,1,1,0,0,14,1,0,0,0,0
CHINA,0,N,3482,CHINA:  SICHUAN PROVINCE,0,East Asia,East Asia,0,1932,0,1,1,0,0,0,5,0,0,0,0,0,0,1,0,7,31.8,102.2,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CHINA,16,N,7923,CHINA:  SICHUAN PROVINCE:  MABIAN,8,East Asia,East Asia,0,1971,0,1,1,5.5,0,0,5.9,0,0,0,4,0,0,1,0,7,28.9,103.7,5.9,58,0,0,0,0,0,0.3,1,0,0,1,0,0,0,1,0,0,0,0
CHINA,19,N,8013,CHINA:  YUNNAN PROVINCE,9,East Asia,East Asia,0,1939,0,1,1,0,0,0,5.5,0,0,0,0,0,0,1,0,7,24.4,102.5,5.5,0,0,2,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0
NEW ZEALAND,20,N,7724,NEW ZEALAND:  OFF COAST NORTH ISLAND,12,Central and South Pacific,Central and South Pacific,0,2007,0,1,1,6.3,0,6.9,6.5,6.6,0,20,7,0,0,1,0,7,-39.011,178.291,6.6,55,0,1,3,0,0,15.8,1,0,1,1,0,0,3,1,0,0,0,0
CHINA,28,N,3547,CHINA:  SICHUAN PROVINCE,4,East Asia,East Asia,0,1935,0,1,1,0,0,0,6,0,0,0,0,0,0,1,0,8,29.4,102.3,6,0,0,2,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0
PHILIPPINES,5,N,10316,PHILIPPINES: SURIGAO DEL NORTE,3,Central and South Pacific,Central and South Pacific,0,2017,0,1,1,0,0,0,0,5.7,0,11,0,0,0,1,1,0,9.831,125.496,5.7,8,0,1,13,45,0,1,1,0,1,1,0,0,13,1,45,1,0,0
ALGERIA,13,N,4399,ALGERIA:  NEAR SIG,7,Northern Africa,Northern Africa,0,1967,0,1,1,0,0,0,5,0,0,13,2,0,0,1,1,0,35.5,-0.1,5,10,0,10,40,15,0,20,1,0,10,1,0,0,40,1,15,1,0,0
RWANDA,23,N,10228,RWANDA:  RISUZI; CONGO:  UKAVU,9,"Central, Western and S. Africa","C entral, Western and S. Africa",0,2016,0,1,1,4.8,0,0,0,0,0,10,16,0,0,1,1,0,-2.65,29.06,4.8,12,0,8,22,0,0,1,1,0,8,1,0,0,22,1,0,1,0,0
IRAN,27,N,9552,IRAN:  SHIRAZ,9,Middle East ,Middle East,0,2010,0,1,1,5.9,0,6,5.6,5.8,0,27,11,0,0,1,1,0,29.647,51.665,5.8,22,0,1,0,3,0,46,1,0,1,1,0,0,0,1,3,1,0,0
MEXICO,23,N,10268,MEXICO:  OAXACA,9,North America and Hawaii,North America and Hawaii,0,2017,0,1,1,0,0,0,0,6.1,0,10,12,0,0,1,1,0,16.626,-95.078,6.1,53,0,5,11,7,0,48,1,0,5,1,0,0,11,1,7,1,0,0
CHINA,27,N,6825,CHINA:  GUANGXI PROVINCE,10,East Asia,East Asia,0,2005,0,1,1,4.2,0,0,0,0,0,10,11,0,0,1,1,0,23.604,107.798,4.2,18,0,1,0,1,0,57.3,1,0,1,1,0,0,0,1,1,1,0,0
CHINA,13,N,5733,"CHINA:  GANSU PROVINCE:  JONE, LINTAN, MINXIAN",11,East Asia,East Asia,0,2003,0,1,1,5.1,0,0,5.1,5.1,0,10,2,0,0,1,1,0,34.712,103.834,5.1,35,0,1,10,30,0,10.3,1,0,1,1,0,0,10,1,30,1,0,0
INDONESIA,12,N,10458,INDONESIA:  MALUKU:  AMBON,11,Central and South Pacific,Central and South Pacific,0,2019,0,1,1,5,0,0,0,0,0,50,10,0,0,1,1,0,-3.61,128.299,5,10,0,2,0,3,0,44,1,0,2,1,0,0,0,1,3,1,0,0
INDONESIA,1,N,7420,INDONESIA:  SUMABAWA:  BIMA,12,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2006,0,1,1,5.9,0,0,6,6.3,0,43,14,0,0,1,1,0,-8.251,118.777,6.3,1,0,1,20,14,0,47.5,1,0,1,1,0,0,20,1,14,1,0,0
NEPAL,27,N,10230,"NEPAL:   MOUNT AMA DABLAM, CHARIKHARKA",11,Central Asia,Central Asia and Caucasus,0,2016,0,1,1,5.4,0,0,0,0,0,10,23,0,0,1,1,4,27.802,86.532,5.4,35,0,1,2,1,0,2,1,0,1,1,0,0,2,1,1,1,0,0
PAKISTAN,24,N,10145,PAKISTAN:  ABBOTTABAD,7,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2015,0,1,1,0,0,0,0,5.1,0,17,20,0,0,1,1,5,33.856,73.193,5.1,59,0,3,3,1,0,12,1,0,3,1,0,0,3,1,1,1,0,0
INDONESIA,19,N,3943,INDONESIA:  JAVA:  GRESIK,6,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1950,0,1,1,0,0,0,6.5,0,0,0,12,0,0,1,1,7,-6,113,6.5,36,0,16,50,50,0,54,1,0,16,1,0,0,50,1,50,1,0,0
GUATEMALA,7,N,10030,"GUATEMALA:  COATEPEQUE, QUETZALTENANGO",9,Central America,Central America,0,2013,0,1,1,0,0,0,0,6.4,0,66,0,0,0,1,1,7,14.606,-92.121,6.4,13,0,1,3,11,0,57,1,0,1,1,0,0,3,1,11,1,0,0
ARGENTINA,17,N,10160,ARGENTINA:  GALPON,10,South America,South America,0,2015,0,1,1,0,0,0,0,5.8,0,33,11,0,0,1,1,7,-25.442,-64.632,5.8,33,0,2,15,30,0,0,1,0,2,1,0,0,15,1,30,1,0,0
CHINA,7,N,10116,CHINA:   YUNNAN PROVINCE:  YONGPING,10,East Asia,East Asia,0,2014,0,1,1,0,0,0,0,6.1,0,9,13,0,0,1,3,0,23.383,100.47,6.1,50,0,1,0,323,0,12,1,0,1,1,0,0,0,1,323,3,0,0
TAIWAN,22,N,5539,TAIWAN:  CHIA-I,10,East Asia,East Asia,0,1999,0.786,1,1,5.7,0,0,5.6,5.9,0,33,2,0,0,1,3,6,23.445,120.506,5.9,18,0,1,15,254,0,58.5,1,0.786,1,1,0,0,15,1,254,3,0,0
TAIWAN,25,N,4416,TAIWAN:  HUALIEN,10,East Asia,East Asia,0,1967,0,2,1,6.5,0,0,7,0,0,65,0,0,0,1,0,0,24.5,122.2,7,59,0,2,23,0,0,22.6,2,0,2,1,0,0,23,1,0,0,0,0
CHINA,18,N,10494,CHINA:   YUNNAN PROVINCE:  QIAOJIA,5,East Asia,East Asia,0,2020,0,2,1,0,0,0,0,5.2,0,10,13,0,0,1,1,0,27.296,103.281,5.2,48,0,4,0,24,0,3,2,0,4,1,0,0,0,1,24,1,0,0
PHILIPPINES,18,N,5061,"PHILIPPINES:  PAGADIAN,  ZAMBOANGA",3,Central and South Pacific,Central and South Pacific,0,1985,0,2,1,6,0,0,6.5,0,0,33,19,0,0,1,1,5,7.758,123.544,6.5,49,0,2,30,25,0,45.8,2,0,2,1,0,0,30,1,25,1,0,0
ITALY,18,N,10234,ITALY:  FARINDOLA,1,Southern Europe,Southern Europe,0,2017,18,3,1,0,0,0,0,5.7,0,9,10,0,0,1,1,0,42.529,13.282,5.7,14,0,34,0,11,0,9,3,18,34,1,0,0,0,1,11,1,0,0
USA,22,N,5749,"CALIFORNIA:  PASO ROBLES,TEMPLETON,ATASCADERO",12,North America and Hawaii,North America and Hawaii,CA,2003,300,4,1,6.1,0,0,6.4,6.6,0,8,19,0,0,1,1,8,35.706,-121.102,6.6,15,0,2,40,40,0,56,4,300,2,1,0,0,0,0,40,1,0,0
USA,18,N,10036,TEXAS:  WEST,4,North America and Hawaii,North America and Hawaii,TX,2013,100,4,1,2.1,0,0,0,0,0,0,0,0,0,1,3,0,31.817,-97.088,2.1,50,0,14,50,200,0,38.5,4,100,14,1,0,0,50,1,200,3,0,0
MYANMAR (BURMA),4,N,9831,MYANMAR (BURMA):  MONYWA,2,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2011,0,1,1,6.4,0,0,0,6.3,0,85,13,0,0,2,0,0,24.618,94.68,6.3,53,0,1,0,0,0,46.2,1,0,1,1,0,0,0,2,0,0,0,0
CHINA,9,N,8018,CHINA:  XINJIANG PROVINCE,3,Central Asia,Central Asia and Caucasus,0,1944,0,1,1,0,0,0,7.2,0,0,0,22,0,0,2,0,0,44,84,7.2,12,0,3,0,0,0,58,1,0,3,1,0,0,0,2,0,0,0,0
PAPUA NEW GUINEA,11,N,10310,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,4,Central and South Pacific,Central and South Pacific,0,2014,0,1,1,0,0,0,0,7.1,0,61,7,0,0,2,0,0,-6.586,155.049,7.1,7,0,1,51,0,0,13,1,0,1,1,0,0,51,2,0,0,0,0
CONGO,24,N,5658,"CONGO: GOMA, LWIRO, BUKAVU; RWANDA:  MUGERA, KIGALI",10,"Central, Western and S. Africa","C entral, Western and S. Africa",0,2002,0,1,1,5.9,0,0,6.3,6.2,0,11,6,0,0,2,0,0,-1.884,29.004,6.2,8,0,2,0,0,0,37.9,1,0,2,1,0,0,0,2,0,0,0,0
CHINA,7,N,8021,CHINA:  SICHUAN PROVINCE,6,East Asia,East Asia,0,1947,0,1,1,0,0,0,5.5,0,0,0,5,0,0,2,0,7,26.7,102.9,5.5,5,0,3,0,0,0,0,1,0,3,1,0,0,0,2,0,0,0,0
JAPAN,8,N,7284,JAPAN:  HONSHU:  S COAST,8,East Asia,East Asia,0,1983,0,1,1,5.9,0,0,5.3,0,0,25,3,0,0,2,1,0,35.5,139.07,5.3,47,0,1,0,28,0,57.1,1,0,1,1,0,0,0,2,28,1,0,0
CONGO,11,N,5338,CONGO:  KABALO,9,"Central, Western and S. Africa","C entral, Western and S. Africa",0,1992,0,1,1,6.7,0,0,7,0,0,11,3,0,0,2,1,0,-6.087,26.651,7,57,0,8,0,37,0,26.5,1,0,8,1,0,0,0,2,37,1,0,0
ECUADOR,3,N,5420,ECUADOR:  QUITO,10,South America,South America,0,1995,0,1,1,6.5,0,0,7,7,0,24,1,0,0,2,1,0,-2.75,-77.881,7,51,0,2,83,5,0,23.9,1,0,2,1,0,0,83,2,5,1,0,0
CHINA,23,N,3807,CHINA:  HEBEI PROVINCE,9,East Asia,East Asia,0,1945,0,1,1,0,0,0,6.3,0,0,0,15,0,0,2,1,8,39.5,119,6.3,34,0,17,0,30,0,21,1,0,17,1,0,0,0,2,30,1,0,0
CHINA,8,N,3686,CHINA:  SICHUAN PROVINCE,10,East Asia,East Asia,0,1941,0,1,1,0,0,0,6,0,0,0,15,0,0,2,1,8,31.7,102.3,6,24,0,15,70,10,0,20,1,0,15,1,0,0,70,2,10,1,0,0
PAKISTAN,8,N,10094,PAKISTAN:  NAWABSHAH,5,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2014,0,1,1,0,0,0,0,4.5,0,15,22,0,0,2,2,0,26.387,68.358,4.5,52,0,2,0,70,0,23,1,0,2,1,0,0,0,2,70,2,0,0
UZBEKISTAN,19,N,9829,"UZBEKISTAN:  FARGONA, VIOLYATI",7,Central Asia,Central Asia and Caucasus,0,2011,0,1,1,6.1,0,0,6.2,6.1,0,20,19,0,0,2,2,0,40.081,71.41,6.1,35,0,14,0,86,0,43.4,1,0,14,1,0,0,0,2,86,2,0,0
PAKISTAN,1,N,10229,"PAKISTAN:  MANSEHRA, NARAN",10,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2016,0,1,1,5.4,0,0,0,0,0,10,8,0,0,2,2,2,34.905,73.682,5.4,4,0,1,0,0,0,33,1,0,1,1,0,0,0,2,0,2,0,0
